"id","group","day","beep","t","phase","value"
24,0,7,2,38,0,
24,0,7,3,39,0,7.809
24,0,7,4,40,0,
24,0,7,5,41,0,
24,0,7,6,42,0,
24,0,8,1,43,0,
24,0,8,2,44,0,
24,0,8,3,45,0,33.1157
24,0,8,4,46,0,18.5002
24,0,8,5,47,0,
24,0,8,6,48,0,
24,0,9,1,49,1,
24,0,9,2,50,1,26.038
24,0,9,3,51,1,6.4224
24,0,9,4,52,1,
24,0,9,5,53,1,
24,0,9,6,54,1,
24,0,10,1,55,1,34.7602
24,0,10,2,56,1,
24,0,10,3,57,1,
24,0,10,4,58,1,35.1136
24,0,10,5,59,1,
24,0,10,6,60,1,
24,0,11,1,61,1,11.2669
24,0,11,2,62,1,12.0514
24,0,11,3,63,1,9.2358
24,0,11,4,64,1,26.6203
24,0,11,5,65,1,
24,0,11,6,66,1,
24,0,12,1,67,1,10.7736
24,0,12,2,68,1,
24,0,12,3,69,1,2.7425
24,0,12,4,70,1,4.727
24,0,12,5,71,1,
24,0,12,6,72,1,
24,0,13,1,73,1,1.8803
24,0,13,2,74,1,4.2647
24,0,13,3,75,1,2.8492
24,0,13,4,76,1,15.2336
24,0,13,5,77,1,
24,0,13,6,78,1,
24,0,14,1,79,1,11.587
24,0,14,2,80,1,
24,0,14,3,81,1,
24,0,14,4,82,1,1.3403
24,0,14,5,83,1,
24,0,14,6,84,1,
24,0,15,1,85,1,
24,0,15,2,86,1,4.0781
24,0,15,3,87,1,56.4626
24,0,15,4,88,1,6.047
24,0,15,5,89,1,
24,0,15,6,90,1,
24,0,16,1,91,1,4.6004
24,0,16,2,92,1,
24,0,16,3,93,1,2.9693
24,0,16,4,94,1,4.7537
24,0,16,5,95,1,
24,0,16,6,96,1,
24,0,17,1,97,1,4.9071
24,0,17,2,98,1,3.4915
24,0,17,3,99,1,2.876
24,0,17,4,100,1,
24,0,17,5,101,1,
24,0,17,6,102,1,
24,0,18,1,103,1,
24,0,18,2,104,1,4.5982
24,0,18,3,105,1,16.3826
24,0,18,4,106,1,13.5671
24,0,18,5,107,1,
24,0,18,6,108,1,
24,0,19,1,109,1,4.1204
24,0,19,2,110,1,2.3049
24,0,19,3,111,1,5.2893
24,0,19,4,112,1,3.0738
24,0,19,5,113,1,
24,0,19,6,114,1,
24,0,20,1,115,1,9.6271
24,0,20,2,116,1,6.4116
24,0,20,3,117,1,16.996
24,0,20,4,118,1,3.3805
24,0,20,5,119,1,
24,0,20,6,120,1,
24,0,21,1,121,1,7.3338
24,0,21,2,122,1,2.7183
24,0,21,3,123,1,3.3027
24,0,21,4,124,1,
24,0,21,5,125,1,
24,0,21,6,126,1,
24,0,22,1,127,1,
24,0,22,2,128,1,3.025
24,0,22,3,129,1,
24,0,22,4,130,1,5.9939
24,0,22,5,131,1,
24,0,22,6,132,1,
24,0,23,1,133,1,3.3472
24,0,23,2,134,1,5.5317
24,0,23,3,135,1,
24,0,23,4,136,1,3.1006
24,0,23,5,137,1,
24,0,23,6,138,1,
24,0,24,1,139,1,2.8539
24,0,24,2,140,1,3.2383
24,0,24,3,141,1,3.6228
24,0,24,4,142,1,7.8072
24,0,24,5,143,1,
24,0,24,6,144,1,
24,0,25,1,145,1,4.3606
24,0,25,2,146,1,4.745
24,0,25,3,147,1,7.5295
24,0,25,4,148,1,7.3139
24,0,25,5,149,1,
24,0,25,6,150,1,
24,0,26,1,151,1,1.0673
24,0,26,2,152,1,1.0517
24,0,26,3,153,1,1.0362
24,0,26,4,154,1,3.8206
24,0,26,5,155,1,
24,0,26,6,156,1,
24,0,27,1,157,1,
24,0,27,2,158,1,1.5584
24,0,27,3,159,1,
24,0,27,4,160,1,8.5273
24,0,27,5,161,1,
24,0,27,6,162,1,
24,0,28,1,163,1,
24,0,28,2,164,1,4.6651
24,0,28,3,165,1,
24,0,28,4,166,1,17.634
24,0,28,5,167,1,
24,0,28,6,168,1,
25,0,1,1,1,0,15.4
25,0,1,2,2,0,20.7844
25,0,1,3,3,0,19.7689
25,0,1,4,4,0,19.1533
25,0,1,5,5,0,
25,0,1,6,6,0,
25,0,2,1,7,0,16.1067
25,0,2,2,8,0,17.2911
25,0,2,3,9,0,12.8756
25,0,2,4,10,0,17.06
25,0,2,5,11,0,
25,0,2,6,12,0,
25,0,3,1,13,0,
25,0,3,2,14,0,17.3978
25,0,3,3,15,0,18.7823
25,0,3,4,16,0,16.3667
25,0,3,5,17,0,
25,0,3,6,18,0,
25,0,4,1,19,0,14.3201
25,0,4,2,20,0,18.9045
25,0,4,3,21,0,21.289
25,0,4,4,22,0,26.4734
25,0,4,5,23,0,
25,0,4,6,24,0,
25,0,5,1,25,0,13.6268
25,0,5,2,26,0,24.0112
25,0,5,3,27,0,19.1957
25,0,5,4,28,0,
25,0,5,5,29,0,
25,0,5,6,30,0,
25,0,6,1,31,0,15.5335
25,0,6,2,32,0,14.7179
25,0,6,3,33,0,20.9024
25,0,6,4,34,0,12.6868
25,0,6,5,35,0,
25,0,6,6,36,0,
25,0,7,1,37,0,22.8401
25,0,7,2,38,0,23.2246
25,0,7,3,39,0,22.809
25,0,7,4,40,0,19.7935
25,0,7,5,41,0,
25,0,7,6,42,0,
25,0,8,1,43,0,12.9468
25,0,8,2,44,0,12.1313
25,0,8,3,45,0,20.7157
25,0,8,4,46,0,21.3002
25,0,8,5,47,0,
25,0,8,6,48,0,
25,0,9,1,49,1,17.2535
25,0,9,2,50,1,13.038
25,0,9,3,51,1,
25,0,9,4,52,1,19.8069
25,0,9,5,53,1,
25,0,9,6,54,1,
25,0,10,1,55,1,16.1602
25,0,10,2,56,1,21.3447
25,0,10,3,57,1,13.7291
25,0,10,4,58,1,19.1136
25,0,10,5,59,1,
25,0,10,6,60,1,
25,0,11,1,61,1,20.4669
25,0,11,2,62,1,12.4514
25,0,11,3,63,1,15.4358
25,0,11,4,64,1,13.0203
25,0,11,5,65,1,
25,0,11,6,66,1,
25,0,12,1,67,1,17.3736
25,0,12,2,68,1,11.5581
25,0,12,3,69,1,19.3425
25,0,12,4,70,1,28.127
25,0,12,5,71,1,
25,0,12,6,72,1,
25,0,13,1,73,1,12.0803
25,0,13,2,74,1,15.0647
25,0,13,3,75,1,
25,0,13,4,76,1,11.4336
25,0,13,5,77,1,
25,0,13,6,78,1,
25,0,14,1,79,1,12.587
25,0,14,2,80,1,11.1714
25,0,14,3,81,1,19.3559
25,0,14,4,82,1,16.9403
25,0,14,5,83,1,
25,0,14,6,84,1,
25,0,15,1,85,1,
25,0,15,2,86,1,13.0781
25,0,15,3,87,1,12.6626
25,0,15,4,88,1,
25,0,15,5,89,1,
25,0,15,6,90,1,
25,0,16,1,91,1,12.2004
25,0,16,2,92,1,15.3848
25,0,16,3,93,1,20.1693
25,0,16,4,94,1,18.1537
25,0,16,5,95,1,
25,0,16,6,96,1,
25,0,17,1,97,1,
25,0,17,2,98,1,10.6915
25,0,17,3,99,1,14.876
25,0,17,4,100,1,24.8604
25,0,17,5,101,1,
25,0,17,6,102,1,
25,0,18,1,103,1,11.2138
25,0,18,2,104,1,14.3982
25,0,18,3,105,1,29.3826
25,0,18,4,106,1,24.3671
25,0,18,5,107,1,
25,0,18,6,108,1,
25,0,19,1,109,1,11.5204
25,0,19,2,110,1,11.9049
25,0,19,3,111,1,39.0893
25,0,19,4,112,1,16.2738
25,0,19,5,113,1,
25,0,19,6,114,1,
25,0,20,1,115,1,12.4271
25,0,20,2,116,1,17.6116
25,0,20,3,117,1,10.196
25,0,20,4,118,1,20.3805
25,0,20,5,119,1,
25,0,20,6,120,1,
25,0,21,1,121,1,21.1338
25,0,21,2,122,1,18.9183
25,0,21,3,123,1,15.9027
25,0,21,4,124,1,
25,0,21,5,125,1,
25,0,21,6,126,1,
25,0,22,1,127,1,12.2405
25,0,22,2,128,1,39.825
25,0,22,3,129,1,24.4094
25,0,22,4,130,1,10.7939
25,0,22,5,131,1,
25,0,22,6,132,1,
25,0,23,1,133,1,
25,0,23,2,134,1,25.5317
25,0,23,3,135,1,11.1161
25,0,23,4,136,1,15.3006
25,0,23,5,137,1,
25,0,23,6,138,1,
25,0,24,1,139,1,14.2539
25,0,24,2,140,1,10.8383
25,0,24,3,141,1,11.6228
25,0,24,4,142,1,20.6072
25,0,24,5,143,1,
25,0,24,6,144,1,
25,0,25,1,145,1,8.9606
25,0,25,2,146,1,12.545
25,0,25,3,147,1,14.3295
25,0,25,4,148,1,17.1139
25,0,25,5,149,1,
25,0,25,6,150,1,
25,0,26,1,151,1,13.0673
25,0,26,2,152,1,19.4517
25,0,26,3,153,1,17.2362
25,0,26,4,154,1,14.4206
25,0,26,5,155,1,
25,0,26,6,156,1,
25,0,27,1,157,1,10.574
25,0,27,2,158,1,16.9584
25,0,27,3,159,1,11.7429
25,0,27,4,160,1,12.9273
25,0,27,5,161,1,
25,0,27,6,162,1,
25,0,28,1,163,1,10.8807
25,0,28,2,164,1,8.0651
25,0,28,3,165,1,15.6496
25,0,28,4,166,1,11.234
25,0,28,5,167,1,
25,0,28,6,168,1,
26,0,1,1,1,0,49.6
26,0,1,2,2,0,43.3844
26,0,1,3,3,0,27.3689
26,0,1,4,4,0,30.3533
26,0,1,5,5,0,
26,0,1,6,6,0,
26,0,2,1,7,0,29.5067
26,0,2,2,8,0,28.4911
26,0,2,3,9,0,16.0756
26,0,2,4,10,0,
26,0,2,5,11,0,
26,0,2,6,12,0,
26,0,3,1,13,0,77.6134
26,0,3,2,14,0,25.3978
26,0,3,3,15,0,20.5823
26,0,3,4,16,0,61.7667
26,0,3,5,17,0,
26,0,3,6,18,0,
26,0,4,1,19,0,25.5201
26,0,4,2,20,0,25.1045
26,0,4,3,21,0,22.889
26,0,4,4,22,0,36.6734
26,0,4,5,23,0,
26,0,4,6,24,0,
26,0,5,1,25,0,23.8268
26,0,5,2,26,0,26.4112
26,0,5,3,27,0,32.1957
26,0,5,4,28,0,31.5801
26,0,5,5,29,0,
26,0,5,6,30,0,
26,0,6,1,31,0,45.9335
26,0,6,2,32,0,37.7179
26,0,6,3,33,0,36.3024
26,0,6,4,34,0,26.6868
26,0,6,5,35,0,
26,0,6,6,36,0,
26,0,7,1,37,0,29.8401
26,0,7,2,38,0,42.8246
26,0,7,3,39,0,
26,0,7,4,40,0,37.7935
26,0,7,5,41,0,
26,0,7,6,42,0,
26,0,8,1,43,0,32.5468
26,0,8,2,44,0,31.7313
26,0,8,3,45,0,29.3157
26,0,8,4,46,0,34.5002
26,0,8,5,47,0,
26,0,8,6,48,0,
26,0,9,1,49,1,33.0535
26,0,9,2,50,1,30.638
26,0,9,3,51,1,36.0224
26,0,9,4,52,1,36.4069
26,0,9,5,53,1,
26,0,9,6,54,1,
26,0,10,1,55,1,32.1602
26,0,10,2,56,1,27.9447
26,0,10,3,57,1,21.3291
26,0,10,4,58,1,32.3136
26,0,10,5,59,1,
26,0,10,6,60,1,
26,0,11,1,61,1,29.0669
26,0,11,2,62,1,30.4514
26,0,11,3,63,1,28.4358
26,0,11,4,64,1,23.0203
26,0,11,5,65,1,
26,0,11,6,66,1,
26,0,12,1,67,1,29.3736
26,0,12,2,68,1,25.3581
26,0,12,3,69,1,15.9425
26,0,12,4,70,1,29.127
26,0,12,5,71,1,
26,0,12,6,72,1,
26,0,13,1,73,1,25.2803
26,0,13,2,74,1,22.6647
26,0,13,3,75,1,27.2492
26,0,13,4,76,1,28.8336
26,0,13,5,77,1,
26,0,13,6,78,1,
26,0,14,1,79,1,30.187
26,0,14,2,80,1,38.3714
26,0,14,3,81,1,28.7559
26,0,14,4,82,1,28.3403
26,0,14,5,83,1,
26,0,14,6,84,1,
26,0,15,1,85,1,
26,0,15,2,86,1,37.2781
26,0,15,3,87,1,46.0626
26,0,15,4,88,1,35.047
26,0,15,5,89,1,
26,0,15,6,90,1,
26,0,16,1,91,1,25.2004
26,0,16,2,92,1,34.9848
26,0,16,3,93,1,33.5693
26,0,16,4,94,1,48.9537
26,0,16,5,95,1,
26,0,16,6,96,1,
26,0,17,1,97,1,33.3071
26,0,17,2,98,1,30.0915
26,0,17,3,99,1,29.076
26,0,17,4,100,1,36.8604
26,0,17,5,101,1,
26,0,17,6,102,1,
26,0,18,1,103,1,27.6138
26,0,18,2,104,1,35.5982
26,0,18,3,105,1,35.3826
26,0,18,4,106,1,63.3671
26,0,18,5,107,1,
26,0,18,6,108,1,
26,0,19,1,109,1,39.7204
26,0,19,2,110,1,40.7049
26,0,19,3,111,1,65.2893
26,0,19,4,112,1,34.6738
26,0,19,5,113,1,
26,0,19,6,114,1,
26,0,20,1,115,1,46.4271
26,0,20,2,116,1,41.8116
26,0,20,3,117,1,43.996
26,0,20,4,118,1,47.7805
26,0,20,5,119,1,
26,0,20,6,120,1,
26,0,21,1,121,1,45.1338
26,0,21,2,122,1,57.7183
26,0,21,3,123,1,41.7027
26,0,21,4,124,1,97.0872
26,0,21,5,125,1,
26,0,21,6,126,1,
26,0,22,1,127,1,97.0405
26,0,22,2,128,1,50.825
26,0,22,3,129,1,97.0094
26,0,22,4,130,1,54.1939
26,0,22,5,131,1,
26,0,22,6,132,1,
26,0,23,1,133,1,49.9472
26,0,23,2,134,1,46.5317
26,0,23,3,135,1,44.9161
26,0,23,4,136,1,36.7006
26,0,23,5,137,1,
26,0,23,6,138,1,
26,0,24,1,139,1,42.2539
26,0,24,2,140,1,55.0383
26,0,24,3,141,1,57.2228
26,0,24,4,142,1,54.8072
26,0,24,5,143,1,
26,0,24,6,144,1,
26,0,25,1,145,1,30.9606
26,0,25,2,146,1,49.145
26,0,25,3,147,1,44.9295
26,0,25,4,148,1,57.3139
26,0,25,5,149,1,
26,0,25,6,150,1,
26,0,26,1,151,1,46.6673
26,0,26,2,152,1,61.8517
26,0,26,3,153,1,51.6362
26,0,26,4,154,1,56.6206
26,0,26,5,155,1,
26,0,26,6,156,1,
26,0,27,1,157,1,65.774
26,0,27,2,158,1,43.3584
26,0,27,3,159,1,55.3429
26,0,27,4,160,1,57.3273
26,0,27,5,161,1,
26,0,27,6,162,1,
26,0,28,1,163,1,51.4807
26,0,28,2,164,1,43.4651
26,0,28,3,165,1,47.8496
26,0,28,4,166,1,65.834
26,0,28,5,167,1,
26,0,28,6,168,1,
27,0,1,1,1,0,11.2
27,0,1,2,2,0,3.5844
27,0,1,3,3,0,5.5689
27,0,1,4,4,0,10.3533
27,0,1,5,5,0,
27,0,1,6,6,0,
27,0,2,1,7,0,7.1067
27,0,2,2,8,0,19.8911
27,0,2,3,9,0,3.4756
27,0,2,4,10,0,5.26
27,0,2,5,11,0,
27,0,2,6,12,0,
27,0,3,1,13,0,
27,0,3,2,14,0,13.5978
27,0,3,3,15,0,16.5823
27,0,3,4,16,0,8.5667
27,0,3,5,17,0,
27,0,3,6,18,0,
27,0,4,1,19,0,
27,0,4,2,20,0,11.1045
27,0,4,3,21,0,10.489
27,0,4,4,22,0,9.8734
27,0,4,5,23,0,
27,0,4,6,24,0,
27,0,5,1,25,0,10.8268
27,0,5,2,26,0,7.8112
27,0,5,3,27,0,8.7957
27,0,5,4,28,0,9.7801
27,0,5,5,29,0,
27,0,5,6,30,0,
27,0,6,1,31,0,1.9335
27,0,6,2,32,0,2.9179
27,0,6,3,33,0,1.7024
27,0,6,4,34,0,
27,0,6,5,35,0,
27,0,6,6,36,0,
27,0,7,1,37,0,
27,0,7,2,38,0,3.2246
27,0,7,3,39,0,25.409
27,0,7,4,40,0,8.1935
27,0,7,5,41,0,
27,0,7,6,42,0,
27,0,8,1,43,0,13.3468
27,0,8,2,44,0,2.3313
27,0,8,3,45,0,
27,0,8,4,46,0,6.3002
27,0,8,5,47,0,
27,0,8,6,48,0,
27,0,9,1,49,1,8.8535
27,0,9,2,50,1,
27,0,9,3,51,1,6.0224
27,0,9,4,52,1,0.8069
27,0,9,5,53,1,
27,0,9,6,54,1,
27,0,10,1,55,1,
27,0,10,2,56,1,0.3447
27,0,10,3,57,1,0.3291
27,0,10,4,58,1,1.9136
27,0,10,5,59,1,
27,0,10,6,60,1,
27,0,11,1,61,1,3.0669
27,0,11,2,62,1,0.0514
27,0,11,3,63,1,1.8358
27,0,11,4,64,1,21.6203
27,0,11,5,65,1,
27,0,11,6,66,1,
27,0,12,1,67,1,
27,0,12,2,68,1,8.3581
27,0,12,3,69,1,16.5425
27,0,12,4,70,1,5.727
27,0,12,5,71,1,
27,0,12,6,72,1,
27,0,13,1,73,1,1.4803
27,0,13,2,74,1,5.8647
27,0,13,3,75,1,5.0492
27,0,13,4,76,1,6.8336
27,0,13,5,77,1,
27,0,13,6,78,1,
27,0,14,1,79,1,24.387
27,0,14,2,80,1,4.3714
27,0,14,3,81,1,5.7559
27,0,14,4,82,1,2.5403
27,0,14,5,83,1,
27,0,14,6,84,1,
27,0,15,1,85,1,14.4937
27,0,15,2,86,1,2.0781
27,0,15,3,87,1,1.6626
27,0,15,4,88,1,8.847
27,0,15,5,89,1,
27,0,15,6,90,1,
27,0,16,1,91,1,8.0004
27,0,16,2,92,1,8.1848
27,0,16,3,93,1,0
27,0,16,4,94,1,10.1537
27,0,16,5,95,1,
27,0,16,6,96,1,
27,0,17,1,97,1,
27,0,17,2,98,1,7.2915
27,0,17,3,99,1,18.476
27,0,17,4,100,1,3.0604
27,0,17,5,101,1,
27,0,17,6,102,1,
27,0,18,1,103,1,3.0138
27,0,18,2,104,1,10.5982
27,0,18,3,105,1,6.9826
27,0,18,4,106,1,17.5671
27,0,18,5,107,1,
27,0,18,6,108,1,
27,0,19,1,109,1,
27,0,19,2,110,1,1.3049
27,0,19,3,111,1,4.2893
27,0,19,4,112,1,0
27,0,19,5,113,1,
27,0,19,6,114,1,
27,0,20,1,115,1,7.0271
27,0,20,2,116,1,2.2116
27,0,20,3,117,1,6.996
27,0,20,4,118,1,4.1805
27,0,20,5,119,1,
27,0,20,6,120,1,
27,0,21,1,121,1,3.9338
27,0,21,2,122,1,7.1183
27,0,21,3,123,1,5.7027
27,0,21,4,124,1,4.6872
27,0,21,5,125,1,
27,0,21,6,126,1,
27,0,22,1,127,1,5.0405
27,0,22,2,128,1,8.025
27,0,22,3,129,1,13.2094
27,0,22,4,130,1,3.1939
27,0,22,5,131,1,
27,0,22,6,132,1,
27,0,23,1,133,1,12.9472
27,0,23,2,134,1,5.7317
27,0,23,3,135,1,2.1161
27,0,23,4,136,1,4.3006
27,0,23,5,137,1,
27,0,23,6,138,1,
27,0,24,1,139,1,17.6539
27,0,24,2,140,1,13.2383
27,0,24,3,141,1,4.4228
27,0,24,4,142,1,4.8072
27,0,24,5,143,1,
27,0,24,6,144,1,
27,0,25,1,145,1,
27,0,25,2,146,1,7.345
27,0,25,3,147,1,4.3295
27,0,25,4,148,1,4.7139
27,0,25,5,149,1,
27,0,25,6,150,1,
27,0,26,1,151,1,12.4673
27,0,26,2,152,1,8.8517
27,0,26,3,153,1,6.0362
27,0,26,4,154,1,21.8206
27,0,26,5,155,1,
27,0,26,6,156,1,
27,0,27,1,157,1,5.574
27,0,27,2,158,1,6.9584
27,0,27,3,159,1,6.5429
27,0,27,4,160,1,11.7273
27,0,27,5,161,1,
27,0,27,6,162,1,
27,0,28,1,163,1,9.0807
27,0,28,2,164,1,1.6651
27,0,28,3,165,1,6.8496
27,0,28,4,166,1,2.434
27,0,28,5,167,1,
27,0,28,6,168,1,
28,0,1,1,1,0,5.4
28,0,1,2,2,0,15.7844
28,0,1,3,3,0,4.5689
28,0,1,4,4,0,68.5533
28,0,1,5,5,0,
28,0,1,6,6,0,
28,0,2,1,7,0,14.9067
28,0,2,2,8,0,2.8911
28,0,2,3,9,0,2.0756
28,0,2,4,10,0,14.46
28,0,2,5,11,0,
28,0,2,6,12,0,
28,0,3,1,13,0,0.6134
28,0,3,2,14,0,2.1978
28,0,3,3,15,0,17.1823
28,0,3,4,16,0,0
28,0,3,5,17,0,
28,0,3,6,18,0,
28,0,4,1,19,0,23.1201
28,0,4,2,20,0,0
28,0,4,3,21,0,0.289
28,0,4,4,22,0,0.2734
28,0,4,5,23,0,
28,0,4,6,24,0,
28,0,5,1,25,0,
28,0,5,2,26,0,2.8112
28,0,5,3,27,0,0.5957
28,0,5,4,28,0,0
28,0,5,5,29,0,
28,0,5,6,30,0,
28,0,6,1,31,0,0
28,0,6,2,32,0,12.9179
28,0,6,3,33,0,0
28,0,6,4,34,0,0
28,0,6,5,35,0,
28,0,6,6,36,0,
28,0,7,1,37,0,0.6401
28,0,7,2,38,0,0.4246
28,0,7,3,39,0,0
28,0,7,4,40,0,27.3935
28,0,7,5,41,0,
28,0,7,6,42,0,
28,0,8,1,43,0,0.3468
28,0,8,2,44,0,0
28,0,8,3,45,0,0
28,0,8,4,46,0,0.1002
28,0,8,5,47,0,
28,0,8,6,48,0,
28,0,9,1,49,1,0
28,0,9,2,50,1,0
28,0,9,3,51,1,0
28,0,9,4,52,1,0
28,0,9,5,53,1,
28,0,9,6,54,1,
28,0,10,1,55,1,0.3602
28,0,10,2,56,1,0
28,0,10,3,57,1,0
28,0,10,4,58,1,0
28,0,10,5,59,1,
28,0,10,6,60,1,
28,0,11,1,61,1,2.2669
28,0,11,2,62,1,0
28,0,11,3,63,1,0.2358
28,0,11,4,64,1,0
28,0,11,5,65,1,
28,0,11,6,66,1,
28,0,12,1,67,1,
28,0,12,2,68,1,0
28,0,12,3,69,1,0
28,0,12,4,70,1,0
28,0,12,5,71,1,
28,0,12,6,72,1,
28,0,13,1,73,1,0
28,0,13,2,74,1,0
28,0,13,3,75,1,4.8492
28,0,13,4,76,1,0.4336
28,0,13,5,77,1,
28,0,13,6,78,1,
28,0,14,1,79,1,0
28,0,14,2,80,1,0
28,0,14,3,81,1,0
28,0,14,4,82,1,0.3403
28,0,14,5,83,1,
28,0,14,6,84,1,
28,0,15,1,85,1,0
28,0,15,2,86,1,0
28,0,15,3,87,1,0
28,0,15,4,88,1,0
28,0,15,5,89,1,
28,0,15,6,90,1,
28,0,16,1,91,1,0
28,0,16,2,92,1,0
28,0,16,3,93,1,0
28,0,16,4,94,1,0
28,0,16,5,95,1,
28,0,16,6,96,1,
28,0,17,1,97,1,0
28,0,17,2,98,1,0
28,0,17,3,99,1,0
28,0,17,4,100,1,0
28,0,17,5,101,1,
28,0,17,6,102,1,
28,0,18,1,103,1,0
28,0,18,2,104,1,0
28,0,18,3,105,1,0
28,0,18,4,106,1,0
28,0,18,5,107,1,
28,0,18,6,108,1,
28,0,19,1,109,1,
28,0,19,2,110,1,7.3049
28,0,19,3,111,1,2.6893
28,0,19,4,112,1,0
28,0,19,5,113,1,
28,0,19,6,114,1,
28,0,20,1,115,1,4.2271
28,0,20,2,116,1,0
28,0,20,3,117,1,0
28,0,20,4,118,1,0
28,0,20,5,119,1,
28,0,20,6,120,1,
28,0,21,1,121,1,0
28,0,21,2,122,1,2.3183
28,0,21,3,123,1,0
28,0,21,4,124,1,0
28,0,21,5,125,1,
28,0,21,6,126,1,
28,0,22,1,127,1,8.0405
28,0,22,2,128,1,0
28,0,22,3,129,1,0
28,0,22,4,130,1,0
28,0,22,5,131,1,
28,0,22,6,132,1,
28,0,23,1,133,1,
28,0,23,2,134,1,7.9317
28,0,23,3,135,1,4.5161
28,0,23,4,136,1,0
28,0,23,5,137,1,
28,0,23,6,138,1,
28,0,24,1,139,1,0
28,0,24,2,140,1,0
28,0,24,3,141,1,0
28,0,24,4,142,1,0
28,0,24,5,143,1,
28,0,24,6,144,1,
28,0,25,1,145,1,0
28,0,25,2,146,1,0
28,0,25,3,147,1,
28,0,25,4,148,1,0
28,0,25,5,149,1,
28,0,25,6,150,1,
28,0,26,1,151,1,
28,0,26,2,152,1,25.4517
28,0,26,3,153,1,13.4362
28,0,26,4,154,1,6.0206
28,0,26,5,155,1,
28,0,26,6,156,1,
28,0,27,1,157,1,7.774
28,0,27,2,158,1,4.1584
28,0,27,3,159,1,0
28,0,27,4,160,1,0
28,0,27,5,161,1,
28,0,27,6,162,1,
28,0,28,1,163,1,0
28,0,28,2,164,1,0
28,0,28,3,165,1,11.2496
28,0,28,4,166,1,10.834
28,0,28,5,167,1,
28,0,28,6,168,1,
29,0,1,1,1,0,21.8
29,0,1,2,2,0,1.7844
29,0,1,3,3,0,3.3689
29,0,1,4,4,0,
29,0,1,5,5,0,
29,0,1,6,6,0,
29,0,2,1,7,0,12.3067
29,0,2,2,8,0,4.8911
29,0,2,3,9,0,
29,0,2,4,10,0,4.26
29,0,2,5,11,0,
29,0,2,6,12,0,
29,0,3,1,13,0,5.2134
29,0,3,2,14,0,14.7978
29,0,3,3,15,0,7.9823
29,0,3,4,16,0,17.7667
29,0,3,5,17,0,
29,0,3,6,18,0,
29,0,4,1,19,0,7.9201
29,0,4,2,20,0,10.7045
29,0,4,3,21,0,
29,0,4,4,22,0,38.8734
29,0,4,5,23,0,
29,0,4,6,24,0,
29,0,5,1,25,0,42.0268
29,0,5,2,26,0,27.6112
29,0,5,3,27,0,32.1957
29,0,5,4,28,0,24.5801
29,0,5,5,29,0,
29,0,5,6,30,0,
29,0,6,1,31,0,22.5335
29,0,6,2,32,0,25.7179
29,0,6,3,33,0,14.5024
29,0,6,4,34,0,16.4868
29,0,6,5,35,0,
29,0,6,6,36,0,
29,0,7,1,37,0,36.2401
29,0,7,2,38,0,56.2246
29,0,7,3,39,0,27.209
29,0,7,4,40,0,36.5935
29,0,7,5,41,0,
29,0,7,6,42,0,
29,0,8,1,43,0,28.9468
29,0,8,2,44,0,15.5313
29,0,8,3,45,0,21.3157
29,0,8,4,46,0,29.1002
29,0,8,5,47,0,
29,0,8,6,48,0,
29,0,9,1,49,1,10.2535
29,0,9,2,50,1,22.838
29,0,9,3,51,1,28.2224
29,0,9,4,52,1,30.4069
29,0,9,5,53,1,
29,0,9,6,54,1,
29,0,10,1,55,1,22.9602
29,0,10,2,56,1,25.1447
29,0,10,3,57,1,50.7291
29,0,10,4,58,1,55.5136
29,0,10,5,59,1,
29,0,10,6,60,1,
29,0,11,1,61,1,14.2669
29,0,11,2,62,1,11.6514
29,0,11,3,63,1,6.8358
29,0,11,4,64,1,22.8203
29,0,11,5,65,1,
29,0,11,6,66,1,
29,0,12,1,67,1,8.7736
29,0,12,2,68,1,10.5581
29,0,12,3,69,1,16.7425
29,0,12,4,70,1,27.127
29,0,12,5,71,1,
29,0,12,6,72,1,
29,0,13,1,73,1,6.8803
29,0,13,2,74,1,8.2647
29,0,13,3,75,1,13.0492
29,0,13,4,76,1,14.2336
29,0,13,5,77,1,
29,0,13,6,78,1,
29,0,14,1,79,1,7.587
29,0,14,2,80,1,26.1714
29,0,14,3,81,1,11.7559
29,0,14,4,82,1,7.9403
29,0,14,5,83,1,
29,0,14,6,84,1,
29,0,15,1,85,1,3.6937
29,0,15,2,86,1,9.0781
29,0,15,3,87,1,18.0626
29,0,15,4,88,1,5.447
29,0,15,5,89,1,
29,0,15,6,90,1,
29,0,16,1,91,1,5.8004
29,0,16,2,92,1,10.3848
29,0,16,3,93,1,14.1693
29,0,16,4,94,1,6.1537
29,0,16,5,95,1,
29,0,16,6,96,1,
29,0,17,1,97,1,17.7071
29,0,17,2,98,1,8.2915
29,0,17,3,99,1,16.076
29,0,17,4,100,1,14.4604
29,0,17,5,101,1,
29,0,17,6,102,1,
29,0,18,1,103,1,9.2138
29,0,18,2,104,1,11.9982
29,0,18,3,105,1,25.3826
29,0,18,4,106,1,22.7671
29,0,18,5,107,1,
29,0,18,6,108,1,
29,0,19,1,109,1,5.1204
29,0,19,2,110,1,15.7049
29,0,19,3,111,1,13.4893
29,0,19,4,112,1,16.8738
29,0,19,5,113,1,
29,0,19,6,114,1,
29,0,20,1,115,1,
29,0,20,2,116,1,22.8116
29,0,20,3,117,1,24.196
29,0,20,4,118,1,14.3805
29,0,20,5,119,1,
29,0,20,6,120,1,
